stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
43.430041,0,2722,-79.728392,,,,,Abbeywood Dr + Fairmeadow Trail,0,390,
43.433367,0,2134,-79.773027,,,,,Pine Glen Rd + Old Bronte Rd,0,1636,
43.433572,0,2135,-79.77246,,,,,Pine Glen Rd. + Khalsa Gate,0,1637,
43.48033,0,2114,-79.73411,,,,,16 Mile + Isaac,0,1638,
43.469011,0,2607,-79.658924,,,,,Devon Rd + Cairncroft Rd,0,662,
43.48091,0,2092,-79.727578,,,,,Dundas St East + Post Rd,0,1736,
43.4279,0,3321,-79.7204,,,,,1400 South Service Rd West,0,1039,
43.464765,0,3142,-79.688053,,,,,Trafalgar Rd + Leighland Ave,0,162,
43.376761,0,2263,-79.718473,,,,,Lakeshore Rd West + Great Lakes Blvd,0,568,
43.450067,0,3033,-79.761438,,,,,Dundas St West + Third Line,0,569,
43.4798,0,2922,-79.6324,,,,,Devon Rd + Lakeshore Rd East,0,751,
43.4838,0,3223,-79.7177,,,,,Taunton Rd + Hays Blvd,0,750,
43.4296,0,2400,-79.7368,,,,,Heritage Way + Kings College Dr,0,757,
43.4418,0,2543,-79.6777,,,,,Bond St + Kerr St,0,756,
43.469704,0,3422,-79.739369,,,,,Dundas St West + Towne Blvd,0,755,
43.468354,0,2525,-79.735884,,,,,River Glen Blvd + Towne Blvd,0,560,
43.41505,0,2215,-79.720973,,,,,Speers Rd at Bronte GO Station,0,561,
43.5044,0,2454,-79.6757,,,,,Bristol Circle + 2872 Bristol Circle,0,562,
43.493126,0,2800,-79.657699,,,,,Gable Dr + Lansdown Dr,0,758,
43.4351,0,2456,-79.7379,,,,,Glen Abbey Gate + Third Line,0,564,
43.413,0,2260,-79.7451,,,,,Bronte Rd + North Service Rd West,0,565,
43.4857,0,3089,-79.6484,,,,,Ford Dr + Dunedin Rd,0,566,
43.465441,0,2966,-79.698197,,,,,McCraney St + Kirstie Ct,0,567,
43.44807,0,3203,-79.75826,,,,,Pine Glen Rd. + Third Line,0,739,
43.3994,0,2341,-79.7062,,,,,Lakeshore Rd West + East St,0,1259,
43.4277,0,3266,-79.7819,,,,,Colonel William Pkwy + Stalybridge Dr,0,229,
43.441,0,2737,-79.7163,,,,,Nottinghill Gate + Monks Passage,0,507,
43.470809,0,3065,-79.66797,,,,,Cornwall Rd + Morrison Rd,0,227,
43.4342,0,3027,-79.7388,,,,,Merchants Gate + 3rd Line,0,226,
43.444203,0,2477,-79.697023,,,,,Dorval Dr + Wyecroft Rd,0,224,
43.402019,0,2345,-79.702434,,,,,Lakeshore Rd West + Solingate Dr,0,223,
43.3977,0,2389,-79.7221,,,,,Bridge Rd + Bronte Rd,0,1030,
43.4438,0,2430,-79.7522,,,,,Third Line + Springdale Rd,0,221,
43.4382,0,3212,-79.751,,,,,Postmaster Dr + Golden Orchard Trail,0,220,
43.435534,0,2230,-79.720511,,,,,Pilgrims Way west of Potters Wheel Cr,0,1024,
43.427452,0,2401,-79.737768,,,,,Heritage Way + Brays Lane,0,1027,
43.3843,0,2329,-79.7173,,,,,Lakeshore Rd West + Chalmers St,0,1031,
43.469561,0,2758,-79.689939,,,,,White Oaks Blvd + Eton Place,0,1020,
43.423241,0,1043,-79.770121,,,,,Colonel William Pkwy + Stockbridge Ave (Richview Blvd),0,1023,
43.471883,0,3394,-79.675868,,,,,North Service Rd East + Invicta Dr,0,1189,
43.431725,0,2692,-79.704224,,,,,Speers Rd + 1035 Speers Rd,0,1186,
43.4799,0,2829,-79.6411,,,,,Devon Rd + Ford Dr,0,1187,
43.5082,0,2992,-79.6687,,,,,Winston Park Dr + north of Upper Middle Rd East,0,1184,
43.492738,0,2997,-79.649921,,,,,2401 Royal Windsor Dr,0,1185,
43.414762,0,2652,-79.701538,,,,,Rebecca St + Sedgewick Cr,0,1182,
43.466266,0,2754,-79.69103,,,,,McCraney St East + Trafalgar Rd,0,1183,
43.4722,0,3393,-79.6757,,,,,North Service Rd East + Invicta Dr,0,1181,
43.4218,0,2258,-79.7214,,,,,3rd Line + South Service Rd West,0,726,
43.4595,0,2943,-79.6914,,,,,Leighland Ave + Churchill Ave,0,727,
43.4217,0,2685,-79.7146,,,,,Speers Rd + York St,0,724,
43.503616,0,3277,-79.638187,,,,,Royal Windsor Dr + 2399 Royal Windsor Dr,0,725,
43.4933,0,2967,-79.7084,,,,,North Ridge Trail + Coronation Dr,0,722,
43.3939,0,2336,-79.7121,,,,,Lakeshore Rd West + Bronte Rd,0,723,
43.453241,0,2219,-79.733397,,,,,Westoak Trails Blvd north of Skyvalley Cr,0,720,
43.518656,0,2279,-79.682516,,,,,Bristol Circle + Hampshire Gate,0,721,
43.504611,0,2085,-79.701778,,,,,Dundas St East + William Cutmore Blvd,0,1745,
43.50435,0,2086,-79.701377,,,,,Dundas St East + William Cutmore Blvd,0,1746,
43.446374,0,2553,-79.681168,,,,,Stewart St west of Queen Mary Dr (17 Stewart),0,1035,
43.447213,0,2087,-79.712751,,,,,Old Abbey Ln + Milton Rd,0,1740,
43.445912,0,2088,-79.711096,,,,,Old Abbey Ln west of Priory Ct,0,1741,
43.4869,0,2837,-79.6887,,,,,Upper Middle Rd East west of Grand Blvd,0,728,
43.4629,0,2957,-79.7164,,,,,Upper Middle Rd West + Oxford Ave,0,729,
43.4389,0,2539,-79.678,,,,,Rebecca St. + Brock St.,0,605,
43.436077,0,3313,-79.707652,,,,,South Service Rd West + Equestrian Ct,0,604,
43.4639,0,2529,-79.7285,,,,,River Oaks Blvd + Winding Woods Dr,0,607,
43.4764,0,2294,-79.6895,,,,,8th Line + Grand Blvd,0,1167,
43.4839,0,2634,-79.7236,,,,,Oak Park Blvd + Dundas St East,0,601,
43.4477,0,2562,-79.6945,,,,,225 Wyecroft Rd,0,600,
43.43283,0,3305,-79.711676,,,,,1150 South Service Rd West,0,1162,
43.472482,0,2892,-79.732281,,,,,River Glen Blvd + Harman Gate,0,602,
43.4108,0,2868,-79.7062,,,,,Rebecca St. + Third Line,0,1205,
43.4813,0,3418,-79.6565,,,,,Cornwall Rd at Maple Grove Village Plaza,0,158,
43.485887,0,3233,-79.719198,,,,,Uptown Core Terminal,0,1293,
43.492982,0,2801,-79.657483,,,,,Gable Dr + Lansdown Dr,0,112,
43.4235,0,2659,-79.6924,,,,,Rebecca St + Maplehurst Ave,0,1168,
43.4315,0,2515,-79.7496,,,,,Upper Middle Rd West + Reeves Gate,0,1200,
43.509193,0,2284,-79.670895,,,,,Bristol Circle + Winston Park Dr,0,1203,
43.4728,0,2853,-79.7044,,,,,Upper Middle Rd East + Oak Springs Rd,0,1202,
43.4722,0,2611,-79.6567,,,,,Devon Rd + Wedgewood Dr,0,1204,
43.373899,0,2185,-79.761654,,,,,Fairview St east of Appleby Line,0,1539,
43.4621,0,2595,-79.6702,,,,,Maple Ave + Chartwell Rd,0,1211,
43.438693,0,1038,-79.7519,,,,,Postmaster Dr + Westoak Trails Blvd,0,939,
43.4692,0,2895,-79.7165,,,,,River Oaks Blvd East + Nipigon Dr,0,1161,
43.401301,0,2384,-79.716535,,,,,Rebecca St + Sussex St,0,1216,
43.4711,0,2894,-79.7345,,,,,River Glen Blvd + New Wood Dr,0,935,
43.441658,0,2228,-79.748553,,,,,Westoak Trails Blvd + Third Line,0,635,
43.477845,0,2237,-79.712844,,,,,Glenashton Dr + Wembley Rd,0,959,
43.4148,0,3076,-79.7291,,,,,Wyecroft Rd + Westgate Rd,0,958,
43.4345,0,2352,-79.7391,,,,,Third Line + Merchants Gate,0,997,
43.4531,0,2308,-79.6741,,,,,Reynolds St at Oakville Trafalgar Community Centre,0,49,
43.4398,0,2734,-79.7184,,,,,Nottinghill Gate + Pilgrims Way,0,951,
43.4033,0,2996,-79.7234,,,,,Bridge Rd + Trevor Dr,0,47,
43.3744,0,2471,-79.7282,,,,,Burloak Dr + Winston Rd,0,953,
43.522884,0,2584,-79.682052,,,,,Winston Churchill Blvd + Dundas St West,0,952,
43.432184,0,2665,-79.687273,,,,,Rebecca St + Southview Rd (YMCA),0,955,
43.4483,0,2483,-79.7133,,,,,Dorval Dr + Old Abbey Ln,0,954,
43.41866,0,2683,-79.717143,,,,,Third Line + Speers Rd,0,40,
43.4788,0,2440,-79.6974,,,,,Upper Middle Rd + Golden Meadow Tr,0,956,
43.429462,0,2192,-79.783253,,,,,Dundas St West + Zenon Dr,0,1568,
43.411778,0,2194,-79.802583,,,,,Dundas St + Sutton Dr,0,1569,
43.48868,0,3403,-79.675205,,,,,Joshuas Creek Dr + North Service Rd East,0,1113,
43.455657,0,2234,-79.695349,,,,,Leighland Ave + Bomorda Dr,0,1299,
43.442563,0,2227,-79.747439,,,,,Westoak Trails Blvd + Pheasant Lane,0,1115,
43.450261,0,2637,-79.7398,,,,,Westoak Trails Blvd + Fourth Line,0,1114,
43.449,0,3411,-79.7573,,,,,Pine Glen Rd + 3rd Line,0,1117,
43.473728,0,3063,-79.66378,,,,,1344 Cornwall Rd,0,1116,
43.456463,0,2153,-79.7547,,,,,Dundas St West + Fourth Line,0,1560,
43.441065,0,2157,-79.764034,,,,,Pine Glen Rd + Postmaster Dr,0,1561,
43.439952,0,2158,-79.765233,,,,,Pine Glen Rd. + Crestmont Dr.,0,1562,
43.442326,0,2701,-79.691373,,,,,Speers Rd east of Dorval Dr,0,1291,
43.435469,0,2160,-79.770053,,,,,Pine Glen Rd. + Grand Oak Trail,0,1564,
43.495278,0,2165,-79.663369,,,,,Kingsway + Wynten Way (West/First stop),0,1565,
43.492783,0,2166,-79.654442,,,,,Sheridan Garden + Gable,0,1566,
43.494636,0,2167,-79.663291,,,,,Wynten Way + Kingsway Dr,0,1567,
43.4938,0,3427,-79.7128,,,,,Dundas St East + 8th Line,0,1206,
43.4675,0,3391,-79.6778,,,,,North Service Rd East + 8th Line,0,460,
43.482754,0,2300,-79.72202,,,,,Oak Park Blvd + Oak Walk Dr,0,608,
43.490528,0,3430,-79.716977,,,,,Dundas St East + Postridge Dr,0,1163,
43.4769,0,3337,-79.7231,,,,,Glenashton Dr + Central Park Dr,0,489,
43.394576,0,2337,-79.711695,,,,,Lakeshore Rd West + Bronte Rd,0,488,
43.4556,0,3333,-79.6848,,,,,Cross Ave west of Argus Rd,0,487,
43.422,0,3231,-79.7224,,,,,Third Line + Wyecroft Rd,0,1169,
43.4423,0,2630,-79.677,,,,,Bond St + Wilson St,0,485,
43.4625,0,2961,-79.7053,,,,,McCraney St + Sixth Line,0,484,
43.4377,0,2424,-79.7438,,,,,Third Line + Upper Middle Rd West,0,483,
43.4112,0,3116,-79.7071,,,,,Third Line north of Rebecca St,0,481,
43.448,0,3120,-79.6884,,,,,Shepherd Rd + Kerr St,0,480,
43.385815,0,2304,-79.739414,,,,,500 Great Lakes Blvd.,0,1546,
43.499813,0,3273,-79.642327,,,,,Royal Windsor Dr + 2555 Royal Windsor Dr,0,1201,
43.437756,0,2159,-79.767606,,,,,Pine Glen Rd. + Falling Green Dr,0,1563,
43.461095,0,1011,-79.727042,,,,,Neyagawa Blvd + Ashdown Rd,0,472,
43.431564,0,2691,-79.704087,,,,,1060 Speers Rd (Speers Medical),0,473,
43.476247,0,2884,-79.718887,,,,,Glenashton Dr + Millbank Dr,0,470,
43.4657,0,3389,-79.6798,,,,,475 North Service Road East,0,471,
43.4445,0,3051,-79.6968,,,,,Dorval Dr + Wyecroft Rd,0,477,
43.5173,0,2281,-79.6768,,,,,Bristol Circle + Brighton Rd,0,474,
43.460773,0,1013,-79.737218,,,,,River Glen Blvd + Neyagawa Blvd,0,421,
43.429826,0,3011,-79.728659,,,,,Abbeywood Dr + Glenridge Dr,0,428,
