stop_lon,stop_timezone,stop_name,stop_id,parent_station,wheelchair_boarding,zone_id,stop_code,location_type,stop_url,preferred,stop_lat,stop_desc
-78.84196799999998,,Wentworth Westbound @ Ritson,3565,,1,,3565,0,,2,43.875698,
-78.841977,,Wentworth Eastbound @ Ritson,3566,,1,,3566,0,,2,43.87551,
-78.853061,,Simcoe Southbound @ Erie,3567,,1,,3567,0,,2,43.878204,
-78.849958,,Simcoe Southbound @ Whiting,3569,,1,,3569,0,,2,43.876637,
-78.84462499999998,,Simcoe Southbound @ Wentworth,3570,,1,,3570,0,,1,43.873879,
-79.092628,,Zents Westbound @ Tillings,3572,,1,,3572,0,,2,43.878735,
-79.09144999999998,,Tillings Southbound @ Scenic Lane,3573,,1,,3573,0,,2,43.874998,
-78.9057703,,Britannia Eastbound @ Kentucky Derby,3579,,1,,3579,0,,2,43.9545412,
-78.9106833,,Britannia Westbound @ Windfields Farms,3580,,1,,3580,0,,2,43.9537361,
-78.94381,,Gordon Southbound @ Whitby Shores Greenway,3584,,1,,3584,0,,1,43.8587,
-78.94298,,Southbound @ 300 Gordon (Lakeridge Health Whitby),3585,,1,,3585,0,,2,43.85673,
-78.868142,,Park Southbound @ Hillside,3586,,1,,3586,0,,2,43.882051,
-78.868386,,Park Northbound @ Hillside,3587,,1,,3587,0,,2,43.881571,
-78.944599,,Ontario Shores (East Entrance),3588,,1,,3588,0,,2,43.849206,
-79.190831,,Centennial Circle,3589,,1,,3589,0,,2,43.787494,
-79.114142,,Kingston Westbound @ Delta,3590,,1,,3590,0,,2,43.820127,
-78.90513,,Windfields Farm Eastbound @ Thoroughbred,3591,,1,,3591,0,,1,43.962738,
-78.909043,,Windfields Farm Westbound @ Kentucky Derby,3592,,1,,3592,0,,2,43.962037,
-78.909473,,Windfields Farm Eastbound @ Kentucky Derby,3600,,1,,3600,0,,2,43.961779,
-78.914635,,Windfields Farm Northbound @ Bandsman,3601,,1,,3601,0,,2,43.959762,
-78.913442,,Windfields Farm Northbound @ Equestrian,3602,,1,,3602,0,,2,43.956693,
-78.904278,,Windfields Farm Westbound @ Thoroughbred,3603,,1,,3603,0,,1,43.963141,
-78.914539,,Windfields Farm Southbound @ Stallion,3604,,1,,3604,0,,2,43.96031,
-78.913582,,Windfields Farm Southbound @ Dress Circle,3605,,1,,3605,0,,2,43.956586,
-78.894075,,Simcoe Northbound @ Founders,3608,,1,,3608,0,,1,43.94666800000001,
-78.94370499999998,,Thickson Northbound @ Winchester,3617,,1,,3617,0,,1,43.958227,
-78.945277,,Thickson Northbound @ Blackfriar,3618,,1,,3618,0,,2,43.961855,
-78.94585499999998,,Anderson Northbound @ Settlers,3619,,1,,3619,0,,2,43.953911,
-78.9190382,,Taunton Westbound @ Garrard,362,,1,,362,0,,2,43.9239959,
-78.96136799999998,,Baldwin Southbound @ Cassels,3627,,1,,3627,0,,2,43.955959,
-78.94713299999998,,Anderson Southbound @ Winchester,3628,,1,,3628,0,,2,43.956227,
-78.94601,,Anderson Southbound @ Duggan,3629,,1,,3629,0,,2,43.95373,
-78.92178700704784,,Taunton Westbound @ Tom Edwards,363,,1,,363,0,,2,43.92340655801685,
-78.90292553028826,,Simcoe Northbound @ Windfields Farm,3633,,1,,3633,0,,1,43.96374223342672,
-79.12059499999998,,Brock Eastbound @ Main,3635,,1,,3635,0,,2,44.109315,
-78.830067,,Harmony Southbound @ Olive,3636,,1,,3636,0,,1,43.895486,
-78.92679099999998,,Taunton Westbound @ Thickson,364,,1,,364,0,,2,43.922224,
-78.9308059,,Taunton Westbound @ Rivers Edge,365,,1,,365,0,,1,43.9212983,
-78.937201,,Taunton Westbound @ Anderson,366,,1,,366,0,,2,43.919855,
-78.9417529,,Westbound @ 440 Taunton,367,,1,,367,0,,1,43.91891420000001,
-78.95299799999998,,Taunton Westbound @ McKinney,369,,1,,369,0,,1,43.916453,
-78.9592671,,Taunton Westbound @ Valleywood,370,,1,,370,0,,2,43.91508420000001,
-78.966544,,Taunton Westbound @ Cochrane,371,,1,,371,0,,1,43.913312,
-78.976445,,Taunton Westbound @ Country Lane,372,,1,,372,0,,2,43.910955,
-78.9808378,,Taunton Eastbound @ Baycliffe,373,,1,,373,0,,1,43.9096849,
-78.97723999999998,,Taunton Eastbound @ Country Lane,374,,1,,374,0,,2,43.910527,
-78.960565,,Taunton Eastbound @ Valleywood,375,,1,,375,0,,2,43.914525,
-78.958357,,Taunton Eastbound @ Brock Street,376,,1,,376,0,,2,43.91501800000001,
-78.95252,,Taunton Eastbound @ Riverwood,377,,1,,377,0,,1,43.916349,
-78.9468906,,Taunton Eastbound @ Garden,378,,1,,378,0,,2,43.9175701,
-78.943813,,Eastbound @ 379 Taunton,379,,1,,379,0,,2,43.918238,
-78.9406966,,Eastbound @ 435 Taunton,380,,1,,380,0,,1,43.9188963,
-78.9379152,,Taunton Eastbound @ Anderson,381,,1,,381,0,,2,43.9195199,
-78.931424,,Taunton Eastbound @ Chatterson,382,,1,,382,0,,1,43.92088900000001,
-78.926841,,Taunton Eastbound @ Thickson,383,,1,,383,0,,2,43.921996,
-78.921678,,Taunton Eastbound @ Tom Edwards,384,,1,,384,0,,2,43.923214,
-78.91737,,Taunton Eastbound @ Garrard,385,,1,,385,0,,2,43.92414,
-78.902539,,Dundas Westbound @ Garrard,386,,1,,386,0,,1,43.888886,
-78.90900999999998,,Dundas Westbound @ Kathleen,387,,1,,387,0,,2,43.887427,
-78.914145,,Dundas Westbound @ Thickson,388,,1,,388,0,,1,43.886286,
-78.917045,,Dundas Westbound @ Bowman,389,,1,,389,0,,2,43.8856414,
-78.92200099999998,,Dundas Westbound @ Anderson,391,,1,,391,0,,1,43.884522,
-78.929034,,Dundas Westbound @ Craydon,393,,1,,393,0,,2,43.882884,
-78.931932,,Dundas Westbound @ Garden,394,,1,,394,0,,1,43.882244,
-78.936954,,Dundas Westbound @ Pine,396,,1,,396,0,,2,43.881084,
-78.941772,,Dundas Westbound @ Brock Street,398,,1,,398,0,,1,43.879998,
-78.946685,,Dundas Westbound @ Euclid,400,,1,,400,0,,2,43.878878,
-78.95152,,Dundas Westbound @ Cochrane,401,,1,,401,0,,1,43.877863,
-78.9562584,,Dundas Westbound @ Wellington,404,,1,,404,0,,2,43.8767817,
-78.961433,,Dundas Westbound @ McQuay,405,,1,,405,0,,1,43.875597,
-78.963955,,Dundas Westbound @ White Oaks,406,,1,,406,0,,2,43.875049,
-78.98098,,Dundas Westbound @ Halls,410,,1,,410,0,,2,43.87132,
-78.987092,,Kingston Westbound @ Lake Ridge,411,,1,,411,0,,2,43.869986,
-78.98701,,Kingston Eastbound @ Lake Ridge,412,,1,,412,0,,2,43.869794,
-78.98135,,Dundas Eastbound @ Halls,413,,1,,413,0,,2,43.87107000000001,
-78.96353499999998,,Dundas Eastbound @ White Oaks,417,,1,,417,0,,2,43.87498,
-78.9619208,,Dundas Eastbound @ Jeffery,418,,1,,418,0,,1,43.8753204,
-78.956299,,Dundas Eastbound @ Wellington,419,,1,,419,0,,2,43.876609,
-78.935434,,Victoria Westbound @ Brock Street,42,,1,,42,0,,2,43.862229,
-78.950632,,Dundas Eastbound @ Annes,422,,1,,422,0,,1,43.877818,
-78.946098,,Dundas Eastbound @ King,424,,1,,424,0,,2,43.87885,
-78.94241049999998,,Dundas Eastbound @ Brock Street,425,,1,,425,0,,1,43.8797255,
-78.938157,,Dundas Eastbound @ Hickory,427,,1,,427,0,,2,43.88066400000001,
-78.938856,,Victoria Westbound @ Henry,43,,1,,43,0,,2,43.86147716,
-78.93106899999998,,Dundas Eastbound @ Lupin,431,,1,,431,0,,1,43.88225,
-78.928486,,Dundas Eastbound @ Craydon,432,,1,,432,0,,2,43.882846,
-78.922742,,Dundas Eastbound @ Hopkins,434,,1,,434,0,,1,43.884171,
-78.903502,,Nichol Eastbound @ Kirby,438,,1,,438,0,,2,43.885654,
-78.901627,,Kendalwood Southbound @ Northview,439,,1,,439,0,,2,43.88534700000001,
-78.899482,,Kendalwood Southbound @ Sawdon,441,,1,,441,0,,2,43.880648,
-78.898906,,Kendalwood Southbound @ Burns,442,,1,,442,0,,2,43.87938,
-78.90375299999998,,Nichol Westbound @ Kirby,445,,1,,445,0,,2,43.885687,
-78.90648,,Nichol Westbound @ Springwood,446,,1,,446,0,,2,43.884234,
-78.909845,,Nichol Westbound @ Jubilee,447,,1,,447,0,,2,43.882875,
-78.91251099999998,,Nichol Westbound @ Thickson,448,,1,,448,0,,2,43.882509,
-78.91447599999998,,Northbound @ 155 Glen Hill,449,,1,,449,0,,2,43.88398140000001,
-78.949545,,Victoria Westbound @ Montecorte,45,,1,,45,0,,2,43.859114,
-78.916718,,Dundas Eastbound @ Glen Hill,450,,1,,450,0,,2,43.885523,
-78.911815,,Dundas Eastbound @ Thickson,451,,1,,451,0,,1,43.886613,
-78.909422,,Dundas Eastbound @ Kathleen,452,,1,,452,0,,2,43.887178,
-78.903884,,Dundas Eastbound @ Kendalwood,453,,1,,453,0,,1,43.888373,
-78.90711,,Rossland Westbound @ William Davidson,454,,1,,454,0,,2,43.907336,
-78.910464,,Rossland Westbound @ Garrard,455,,1,,455,0,,1,43.906573,
-78.916926,,Rossland Westbound @ Fencerow,457,,1,,457,0,,2,43.905041,
-78.91971599999998,,Rossland Westbound @ Thickson,458,,1,,458,0,,2,43.904395,
-78.930008,,Rossland Westbound @ Anderson,460,,1,,460,0,,2,43.90214933,
-78.9353815,,Rossland Westbound @ Bassett,461,,1,,461,0,,2,43.9009439,
-78.939886,,Rossland Westbound @ Garden (Durham Region Headquarters),462,,1,,462,0,,1,43.899906,
-78.944604,,Rossland Westbound @ Civic Centre Drive,464,,1,,464,0,,2,43.898832,
-78.956033,,Rossland Westbound @ Whitburn,467,,1,,467,0,,2,43.89627,
-78.95936399999998,,Rossland Westbound @ Cochrane,468,,1,,468,0,,2,43.895555,
-78.964817,,Rossland Westbound @ Country Lane,469,,1,,469,0,,1,43.89427381,
-78.978819,,Rossland Westbound @ McQuay,470,,1,,470,0,,1,43.891112,
-78.978273,,Rossland Eastbound @ McQuay,471,,1,,471,0,,1,43.891145,
-78.96458,,Rossland Eastbound @ Country Lane,472,,1,,472,0,,1,43.89412,
-78.959856,,Rossland Eastbound @ Cochrane,473,,1,,473,0,,2,43.895243,
-78.95613126641868,,Rossland Eastbound @ Redoak,474,,1,,474,0,,2,43.89609699482188,
-78.94953,,Rossland Eastbound @ Brock Street,476,,1,,476,0,,2,43.89743,
-78.944498,,Rossland Eastbound @ Civic Centre Drive,477,,1,,477,0,,2,43.898728,
-78.940539,,Rossland Eastbound @ Garden (Durham Region Headquarters),480,,1,,480,0,,1,43.899581,
-78.9356953,,Rossland Eastbound @ Bassett,481,,1,,481,0,,2,43.9006827,
-78.929591,,Rossland Eastbound @ Anderson,482,,1,,482,0,,2,43.902041,
-78.92099,,Rossland Eastbound @ Thickson,484,,1,,484,0,,2,43.9039,
-78.916718,,Rossland Eastbound @ Canadian Oaks,485,,1,,485,0,,2,43.904922,
-78.911489,,Rossland Eastbound @ Garrard,487,,1,,487,0,,1,43.906151,
-78.9069581,,Rossland Eastbound @ William Davidson,488,,1,,488,0,,2,43.9072446,
-78.961822,,Baldwin Northbound @ Roybrook,490,,1,,490,0,,2,43.951339,
-78.962199,,Baldwin Northbound @ Winchester,491,,1,,491,0,,2,43.953127,
-78.961218,,Baldwin Northbound @ Cassels,492,,1,,492,0,,1,43.95580300000001,
-78.946403,,Winchester Eastbound @ Anderson,497,,1,,497,0,,2,43.956651,
-78.94893399999998,,Carnwith Westbound @ Thickson,505,,1,,505,0,,2,43.968094,
-78.9528905,,Carnwith Westbound @ Croxall,506,,1,,506,0,,2,43.9673515,
-78.956391,,Carnwith Westbound @ Downey,507,,1,,507,0,,2,43.967171,
-78.9612058,,Campbell Eastbound @ Baldwin,511,,1,,511,0,,1,43.95703060000001,
-78.9653316,,Vipond Eastbound @ Montgomery,512,,1,,512,0,,2,43.9569741,
-78.9694672,,Vipond Eastbound @ Ferguson,513,,1,,513,0,,2,43.9560241,
-78.97358749999998,,Vipond Eastbound @ Sabrina,514,,1,,514,0,,2,43.9550968,
-78.945648,,Thickson Southbound @ Blackfriar,533,,1,,533,0,,2,43.96218,
-78.961834,,Baldwin Southbound @ Roybrook,535,,1,,535,0,,2,43.950765,
-78.892157,,Gibb Eastbound @ Tipperary,536,,1,,536,0,,2,43.883049,
-78.891938,,Gibb Westbound @ Tipperary,537,,1,,537,0,,2,43.8833,
-78.890887,,Thornton Northbound @ Donegal,539,,1,,539,0,,2,43.885866,
-78.892334,,Thornton Northbound @ Monaghan (Trent University Oshawa),541,,1,,541,0,,2,43.889148,
-78.8933631,,Thornton Northbound @ King,542,,1,,542,0,,2,43.8913759,
-78.894577,,Thornton Northbound @ Castlegrove,543,,1,,543,0,,2,43.89427409000001,
-78.895259,,Northbound @ 185 Thornton,544,,1,,544,0,,2,43.895745,
-78.895698,,Thornton Southbound @ Adelaide (South side stop),559,,1,,559,0,,2,43.89628,
-78.894515,,Thornton Southbound @ Castlegrove,560,,1,,560,0,,2,43.89355735,
-78.8936936,,Thornton Southbound @ King,561,,1,,561,0,,2,43.8915529,
-78.891096,,Thornton Southbound @ Donegal,563,,1,,563,0,,2,43.886025,
-78.901066,,Rossland Eastbound @ Thornton,565,,1,,565,0,,2,43.908465,
-78.896541,,Rossland Eastbound @ Waverly,566,,1,,566,0,,2,43.909431,
-78.891435,,Rossland Eastbound @ Stevenson,567,,1,,567,0,,1,43.910505,
-78.886776,,Rossland Eastbound @ Gibbons,569,,1,,569,0,,2,43.911558,
-78.940748,,Southbound @ 652 Gordon,57,,1,,57,0,,2,43.851303,
-78.883718,,Rossland Eastbound @ Park,570,,1,,570,0,,2,43.912237,
-78.87504869999998,,Rossland Eastbound @ Christie,571,,1,,571,0,,2,43.9141525,
-78.8705428,,Rossland Eastbound @ Simcoe,573,,1,,573,0,,2,43.9151538,
-78.867671,,Rossland Eastbound @ Grierson,574,,1,,574,0,,2,43.915824,
-78.864739,,Rossland Eastbound @ Oshawa Boulevard,575,,1,,575,0,,2,43.916479,
-78.86071099999998,,Rossland Eastbound @ Ritson,576,,1,,576,0,,1,43.917332,
-78.856553,,Rossland Eastbound @ Central Park,577,,1,,577,0,,2,43.918411,
-78.945576,,Ontario Shores (West Entrance),58,,1,,58,0,,2,43.848198,
-78.852082,,Rossland Eastbound @ Wilson,581,,1,,581,0,,1,43.919467,
-78.84681,,Rossland Eastbound @ Camelot,582,,1,,582,0,,2,43.92071,
-78.843256,,Rossland Eastbound @ Harmony,583,,1,,583,0,,2,43.92152,
-78.841479,,Harmony Northbound @ Rossland (South side stop),584,,1,,584,0,,1,43.921583,
-78.8401886,,Rossland Westbound @ Harmony,585,,1,,585,0,,2,43.9223567,
-78.843935,,Rossland Westbound @ Gladfern,586,,1,,586,0,,2,43.921478,
-78.846996,,Rossland Westbound @ Attersley,587,,1,,587,0,,2,43.920769,
-78.850545,,Rossland Westbound @ Wilson,588,,1,,588,0,,1,43.91992900000001,
-78.94083999999998,,Eastbound @ 701 Gordon,59,,1,,59,0,,2,43.851033,
-78.854902,,Rossland Westbound @ Terrace,591,,1,,591,0,,2,43.918907,
-78.857043,,Rossland Westbound @ Central Park,592,,1,,592,0,,2,43.9184,
-78.862066,,Rossland Westbound @ Ritson,594,,1,,594,0,,1,43.917149,
-78.864393,,Rossland Westbound @ Oshawa Boulevard,595,,1,,595,0,,2,43.916682,
-78.866933,,Rossland Westbound @ Minto,596,,1,,596,0,,2,43.916114,
-78.87191799999998,,Rossland Westbound @ Simcoe,597,,1,,597,0,,2,43.915011,
-78.87505779999998,,Rossland Westbound @ Osler,598,,1,,598,0,,2,43.9142915,
-78.94271,,Northbound @ 300 Gordon (Lakeridge Health Whitby),60,,1,,60,0,,2,43.85644,
-78.885572,,Rossland Westbound @ Gibbons,600,,1,,600,0,,2,43.91198,
-78.89182099999998,,Rossland Westbound @ Stevenson,602,,1,,602,0,,1,43.910599,
-78.89659899999998,,Rossland Westbound @ Waverly,603,,1,,603,0,,2,43.909586,
-78.90127099999998,,Rossland Westbound @ Thornton,604,,1,,604,0,,2,43.908595,
-78.871221,,Simcoe Northbound @ Rossland,605,,1,,605,0,,2,43.91553600000001,
-78.94353,,Gordon Northbound @ Whitby Shores Greenway,61,,1,,61,0,,1,43.85839,
-78.93984371488986,,Victoria Eastbound @ Watson,63,,1,,63,0,,2,43.86111226967263,
-78.83853,,Grandview Northbound @ Ripley,638,,1,,638,0,,2,43.92317417000001,
-78.839057,,Grandview Northbound @ Corbetts,639,,1,,639,0,,2,43.92584,
-78.937137,,Victoria Eastbound @ Charles,64,,1,,64,0,,2,43.861691,
-78.838302,,Grandview Northbound @ Lindsay,640,,1,,640,0,,2,43.92727829,
-78.836174,,Grandview Northbound @ Grandlea,641,,1,,641,0,,2,43.92773900000001,
-78.834149,,Grandview Northbound @ Rathburn,642,,1,,642,0,,2,43.928737,
-78.836078,,Grandview Northbound @ Summitview (South stop),643,,1,,643,0,,2,43.933817,
-78.83658,,Grandview Northbound @ Summitview (North stop),644,,1,,644,0,,2,43.934956,
-78.837565,,Grandview Northbound @ Ridgemount,645,,1,,645,0,,2,43.93717,
-78.838566,,Grandview Northbound @ Glenbourne,646,,1,,646,0,,2,43.939427,
-78.839225,,Grandview Northbound @ Taunton,647,,1,,647,0,,2,43.94095,
-78.840306,,Grandview Northbound @ Park Ridge,648,,1,,648,0,,2,43.94367900000001,
-78.8414887,,Grandview Northbound @ Appleby,649,,1,,649,0,,2,43.9463599,
-78.87128199999998,,Simcoe Southbound @ Rossland,650,,1,,650,0,,2,43.914802,
-78.869478,,Simcoe Southbound @ Buckingham,652,,1,,652,0,,2,43.91044473,
-78.86736,,Simcoe Southbound @ Parkwood (Lakeridge Health Oshawa),654,,1,,654,0,,2,43.90554102,
-78.866169,,Simcoe Southbound @ Adelaide,655,,1,,655,0,,2,43.903,
-78.867222,,Centre Southbound @ William,657,,1,,657,0,,2,43.90002900000001,
-78.865958,,Centre Southbound @ King,659,,1,,659,0,,1,43.897281,
-78.863867,,Centre Southbound @ John,661,,1,,661,0,,2,43.893237,
-78.862638,,Centre Southbound @ Gibb,663,,1,,663,0,,2,43.890561,
-78.932752,,Brock Street Southbound @  Front,67,,1,,67,0,,2,43.857811,
-78.860193,,Simcoe Northbound @ Elm St,672,,1,,672,0,,2,43.890377,
-78.86185999999998,,Simcoe Northbound @ John,674,,1,,674,0,,2,43.894039,
-78.86413,,Simcoe Northbound @ Bond,677,,1,,677,0,,1,43.898769,
-78.865075,,Simcoe Northbound @ Colborne,678,,1,,678,0,,2,43.90088592,
-78.866139,,Simcoe Northbound @ Adelaide,679,,1,,679,0,,2,43.903302,
-78.927286,,Water Southbound @ Brock Street,68,,1,,68,0,,2,43.852405,
-78.867149,,Simcoe Northbound @ Parkwood (Lakeridge Health Oshawa),680,,1,,680,0,,2,43.905794,
-78.869386,,Simcoe Northbound @ Hillcroft,682,,1,,682,0,,2,43.9108,
-78.873688,,Simcoe Northbound @ Switzer,685,,1,,685,0,,2,43.921189,
-78.875722,,Simcoe Northbound @ Beatrice,687,,1,,687,0,,2,43.92581100000001,
-78.877303,,Simcoe Northbound @ Orchard View,689,,1,,689,0,,2,43.92918800000001,
-78.92278016016624,,Eastbound @ 495 Water,69,,1,,69,0,,2,43.85172664568551,
-78.880577,,Simcoe Northbound @ Glovers,693,,1,,693,0,,2,43.936894,
-78.884992,,Simcoe Northbound @ Selleck,695,,1,,695,0,,2,43.94030200000001,
-78.892132,,Simcoe Northbound @ Commencement,697,,1,,697,0,,2,43.945336,
-78.895505,,Ontario Tech / Durham College North Campus,698,,1,,698,0,,1,43.943641,
-78.89850293017099,,Simcoe Northbound @ Northern Dancer,705,,1,,705,0,,2,43.95356672765613,
-78.88919142270213,,Simcoe Southbound @ Niagara (North stop),706,,1,,706,0,,2,43.94308388677758,
-78.88622547469654,,Simcoe Southbound @ Niagara (South stop),707,,1,,707,0,,2,43.94097195519895,
-78.880108,,Simcoe Southbound @ Cayuga,710,,1,,710,0,,2,43.93549500000001,
-78.87899819,,Simcoe Southbound @ Taunton (south side stop),711,,1,,711,0,,1,43.93236901,
-78.877548,,Simcoe Southbound @ Orchard View,713,,1,,713,0,,2,43.929238,
-78.87371385962365,,Simcoe Southbound @ Switzer,716,,1,,716,0,,2,43.92072272355657,
-78.870727,,Adelaide Eastbound @ Kaiser,719,,1,,719,0,,2,43.902369,
-78.921558,,Northbound @ 201 South Blair,72,,1,,72,0,,2,43.857188,
-78.866944,,Adelaide Eastbound @ Simcoe,720,,1,,720,0,,2,43.903236,
-78.864226,,Adelaide Eastbound @ Kendal,721,,1,,721,0,,2,43.904587,
-78.859663,,Adelaide Eastbound @ Division,722,,1,,722,0,,2,43.905681,
-78.852306,,Adelaide Eastbound @ Central Park,724,,1,,724,0,,2,43.90771,
-78.848831,,Adelaide Eastbound @ Juliana,725,,1,,725,0,,2,43.908797,
-78.833889,,Adelaide Eastbound @ Blackthorn,729,,1,,729,0,,2,43.913364,
-78.831601,,Adelaide Eastbound @ Killdeer,730,,1,,730,0,,2,43.91376600000001,
-78.82607,,Adelaide Eastbound @ Fleetwood,732,,1,,732,0,,2,43.91408,
-78.82981599999998,,Adelaide Westbound @ Cranberry,743,,1,,743,0,,2,43.91399306000001,
-78.832061,,Adelaide Westbound @ Killdeer,744,,1,,744,0,,2,43.91383600000001,
-78.83508999999998,,Adelaide Westbound @ Blackthorn,745,,1,,745,0,,2,43.91318900000001,
-78.837002,,Adelaide Westbound @ Harmony,746,,1,,746,0,,1,43.912793,
-78.848885,,Adelaide Westbound @ Juliana,749,,1,,749,0,,2,43.908884,
-78.852635,,Adelaide Westbound @ Central Park,750,,1,,750,0,,2,43.907641,
-78.85562299999998,,Adelaide Westbound @ Ritson,751,,1,,751,0,,2,43.906731,
-78.859632,,Adelaide Westbound @ Division,752,,1,,752,0,,2,43.905788,
-78.864441,,Adelaide Westbound @ Kendal,753,,1,,753,0,,2,43.90463900000001,
-78.866193,,Adelaide Westbound @ Simcoe,754,,1,,754,0,,2,43.90394,
-78.870472,,Adelaide Westbound @ Frances,755,,1,,755,0,,2,43.902554,
-79.18719622104693,,Ellesmere Eastbound @ Military Trail,7698,,1,,7698,0,,2,43.78679553863803,
-78.817411,,Townline Southbound @ Lawson,773,,1,,773,0,,2,43.91553300000001,
-78.816214,,Townline Southbound @ Shankel,774,,1,,774,0,,2,43.91279500000001,
-78.814468,,Townline Southbound @ Nash,775,,1,,775,0,,2,43.90883,
-78.813964,,Townline Northbound @ Nash,786,,1,,786,0,,2,43.90814300000001,
-78.816023,,Townline Northbound @ Shankel,787,,1,,787,0,,2,43.912786,
-78.84174,,Grandview Southbound @ Appleby,799,,1,,799,0,,2,43.946346,
-78.84021,,Grandview Southbound @ Park Ridge,800,,1,,800,0,,2,43.94284300000001,
-78.83936199999998,,Grandview Southbound @ Taunton,801,,1,,801,0,,2,43.94091,
-78.83840499999998,,Grandview Southbound @ Glenbourne,802,,1,,802,0,,2,43.93880915,
-78.837723,,Grandview Southbound @ Ridgemount,803,,1,,803,0,,2,43.937222,
-78.83631699999998,,Grandview Southbound @ Summitview,804,,1,,804,0,,2,43.934055,
-78.834244,,Grandview Southbound @ Rathburn,805,,1,,805,0,,2,43.929324,
-78.836264,,Grandview Southbound @ Grandlea,806,,1,,806,0,,2,43.92785527,
-78.83848999999998,,Grandview Southbound @ Lindsay,807,,1,,807,0,,2,43.92730266,
-78.83938999999998,,Grandview Southbound @ Corbetts,808,,1,,808,0,,2,43.92517,
-78.8386276,,Grandview Southbound @ Rossland,809,,1,,809,0,,2,43.9229815,
-78.849628,,Harmony Northbound @ Taunton (North Side Stop),810,,1,,810,0,,2,43.940279,
-78.848752,,Harmony Terminal,812,,1,,812,0,,1,43.942102,
-78.847847,,Harmony Terminal Southbound @ Taunton,815,,1,,815,0,,2,43.94033300000001,
-78.85074299999998,,Delpark Homes Centre,817,,1,,817,0,,2,43.94750100000001,
-78.850735,,Taunton Westbound @ Harmony,823,,1,,823,0,,2,43.939344,
-78.854926,,Taunton Westbound @ Clearbrook,824,,1,,824,0,,2,43.9384,
-78.858528,,Taunton Westbound @ Wilson (East side stop),825,,1,,825,0,,1,43.93758900000001,
-78.865774,,Taunton Westbound @ Naples,827,,1,,827,0,,2,43.935955,
-78.8685493,,Taunton Westbound @ Ritson,828,,1,,828,0,,1,43.9354034,
-78.883392,,Taunton Westbound @ Somerville,829,,1,,829,0,,2,43.93202615,
-78.887894,,Taunton Westbound @ Patton,830,,1,,830,0,,2,43.931005,
-78.893897,,Westbound @ 418 Taunton,831,,1,,831,0,,2,43.9296729,
-78.89779906,,Taunton Westbound @ Stevenson,832,,1,,832,0,,1,43.92879302,
-78.907938,,Taunton Westbound @ Thornton,834,,1,,834,0,,1,43.9265,
-78.907676,,Taunton Eastbound @ Thornton,836,,1,,836,0,,1,43.92635520000001,
-78.902595,,Taunton Eastbound @ Keith Ross,837,,1,,837,0,,2,43.9274802,
-78.89858982,,Taunton Eastbound @ Airport,838,,1,,838,0,,1,43.92843734,
-78.888058,,Taunton Eastbound @ Northbrook,840,,1,,840,0,,2,43.930783,
-78.884417,,Taunton Eastbound @ Somerville,841,,1,,841,0,,2,43.93161,
-78.86738099999998,,Taunton Eastbound @ Ritson,843,,1,,843,0,,1,43.935424,
-78.865706,,Taunton Eastbound @ Naples,844,,1,,844,0,,2,43.935787,
-78.85835299999998,,Taunton Eastbound @ Wilson (East side stop),846,,1,,846,0,,1,43.937445,
-78.854571,,Taunton Eastbound @ Clearbrook,847,,1,,847,0,,2,43.938297,
-78.85238699999998,,Taunton Eastbound @ Harmony,848,,1,,848,0,,2,43.938789,
-78.885597,,Conlin Eastbound @ Avalon,853,,1,,853,0,,2,43.950158,
-78.881227,,Conlin Eastbound @ Manor,854,,1,,854,0,,2,43.95115100000001,
-78.877706,,Conlin Eastbound @ Ritson,855,,1,,855,0,,2,43.951962,
-78.869981,,Ritson Southbound @ Ormond,859,,1,,859,0,,2,43.937122,
-78.868973,,Ritson Southbound @ Taunton,861,,1,,861,0,,1,43.934373,
-78.868262,,Ritson Southbound @ Pentland,862,,1,,862,0,,2,43.932714,
-78.866915,,Ritson Southbound @ Beatrice,863,,1,,863,0,,2,43.929724,
-78.865798,,Ritson Southbound @ Oshawa Boulevard (North stop),864,,1,,864,0,,2,43.927268,
-78.864766,,Ritson Southbound @ Highgate,865,,1,,865,0,,2,43.92503569,
-78.864075,,Ritson Southbound @ Wildflower,866,,1,,866,0,,2,43.923364,
-78.863175,,Ritson Southbound @ Darcy,867,,1,,867,0,,2,43.92128128,
-78.861715,,Ritson Southbound @ Rossland,868,,1,,868,0,,1,43.917545,
-78.860639,,Ritson Southbound @ Oshawa Boulevard (South stop),869,,1,,869,0,,2,43.91508300000001,
-78.859886,,Ritson Southbound @ Hillcroft,870,,1,,870,0,,2,43.913394,
-78.856969,,Ritson Southbound @ Adelaide,872,,1,,872,0,,2,43.906697,
-78.856466,,Ritson Northbound @ Adelaide,879,,1,,879,0,,2,43.906068,
-78.85972599999998,,Ritson Northbound @ Hillcroft,881,,1,,881,0,,2,43.913421,
-78.860494,,Ritson Northbound @ Oshawa Boulevard (South stop),882,,1,,882,0,,2,43.915191,
-78.86149899999998,,Ritson Northbound @ Rossland,883,,1,,883,0,,1,43.917753,
-78.86217499999998,,Ritson Northbound @ Tulip,884,,1,,884,0,,2,43.919499,
-78.862948,,Ritson Northbound @ Darcy,885,,1,,885,0,,2,43.92126249,
-78.863791,,Northbound @ 881 Ritson,886,,1,,886,0,,2,43.92314600000001,
-78.864607,,Ritson Northbound @ Highgate,887,,1,,887,0,,2,43.925002,
